date,amount,transaction_type
1992-04-18,584.7824668,swap
1992-04-19,635.941645,transfer
1992-04-20,22.96351202,withdraw
1992-04-21,666.9019983,transfer
1992-04-22,186.2556072,withdraw
1992-04-23,961.4596143,stake
1992-04-24,157.1761005,stake
1992-04-25,420.4778825,withdraw
1992-04-26,94.4961714,stake
1992-04-27,996.9055093,stake
1992-04-28,507.1730602,swap
1992-04-29,599.4311671,swap
1992-04-30,76.40571261,transfer
1992-05-01,752.4608657,transfer
1992-05-02,217.8065372,transfer
1992-05-03,899.0737465,swap
1992-05-04,213.0882441,transfer
1992-05-05,198.7808435,transfer
1992-05-06,46.18417117,swap
1992-05-07,477.3462757,withdraw
1992-05-08,569.1927219,swap
1992-05-09,75.05155303,withdraw
1992-05-10,777.7723405,swap
1992-05-11,458.7559464,transfer
1992-05-12,529.1463666,stake
1992-05-13,446.3551195,stake
1992-05-14,406.7554303,withdraw
1992-05-15,564.043928,withdraw
1992-05-16,163.6878435,withdraw
1992-05-17,190.1088492,stake
1992-05-18,863.1677648,withdraw
1992-05-19,946.6543075,swap
1992-05-20,379.5762231,swap
1992-05-21,278.0372264,stake
1992-05-22,647.5595478,swap
1992-05-23,414.6468294,withdraw
1992-05-24,35.1324921,stake
1992-05-25,164.5910714,withdraw
1992-05-26,718.8125066,swap
1992-05-27,662.3347025,withdraw
1992-05-28,36.82503258,stake
1992-05-29,229.7524403,withdraw
1992-05-30,238.7640486,swap
1992-05-31,675.1738162,transfer
1992-06-01,29.51343238,stake
1992-06-02,113.0674962,withdraw
1992-06-03,801.9169245,stake
1992-06-04,186.7592154,withdraw
1992-06-05,656.2186468,transfer
1992-06-06,245.8009532,swap
1992-06-07,108.4469788,withdraw
1992-06-08,250.7404691,withdraw
1992-06-09,725.0442625,transfer
1992-06-10,857.1395034,stake
1992-06-11,831.9176659,swap
1992-06-12,403.2116943,withdraw
1992-06-13,671.4042852,withdraw
1992-06-14,212.9344525,swap
1992-06-15,300.216253,transfer
1992-06-16,897.3724603,stake
1992-06-17,22.87190428,swap
1992-06-18,94.65344555,stake
1992-06-19,215.8073926,transfer
1992-06-20,36.26688184,transfer
1992-06-21,189.6210807,swap
1992-06-22,587.2111454,withdraw
1992-06-23,427.2103051,transfer
1992-06-24,893.744994,transfer
1992-06-25,819.2691261,swap
1992-06-26,348.3991782,swap
1992-06-27,266.8291991,swap
1992-06-28,385.8954841,transfer
1992-06-29,594.3919931,stake
1992-06-30,275.3830044,transfer
1992-07-01,627.9074188,swap
1992-07-02,415.3175357,withdraw
1992-07-03,556.526709,withdraw
1992-07-04,441.7652638,swap
1992-07-05,301.5211019,withdraw
1992-07-06,948.9687739,transfer
1992-07-07,765.9697362,stake
1992-07-08,148.712044,transfer
1992-07-09,869.7832961,swap
1992-07-10,492.5568863,transfer
1992-07-11,895.6067046,withdraw
1992-07-12,801.8567034,transfer
1992-07-13,430.9613694,stake
1992-07-14,32.24461524,withdraw
1992-07-15,275.9905858,stake
1992-07-16,546.2178725,stake
1992-07-17,637.1434376,stake
1992-07-18,265.3088086,transfer
1992-07-19,147.9625133,transfer
1992-07-20,836.5809344,transfer
1992-07-21,984.5581589,transfer
1992-07-22,530.4332805,withdraw
1992-07-23,179.962493,transfer
1992-07-24,279.5842533,withdraw
1992-07-25,28.20676978,stake
1992-07-26,915.1558185,withdraw
1992-07-27,126.5735721,swap
1992-07-28,580.7513108,transfer
1992-07-29,281.3146685,swap
1992-07-30,558.6362225,withdraw
1992-07-31,654.9061845,transfer
1992-08-01,831.4443857,swap
1992-08-02,214.357059,transfer
1992-08-03,20.88587037,withdraw
1992-08-04,145.5167738,swap
1992-08-05,901.0184554,withdraw
1992-08-06,875.1511768,swap
1992-08-07,601.4389711,stake
1992-08-08,604.5116918,stake
1992-08-09,668.3863078,stake
1992-08-10,183.6175658,stake
1992-08-11,915.2678265,stake
1992-08-12,424.5828196,withdraw
1992-08-13,389.307143,stake
1992-08-14,523.7285282,withdraw
1992-08-15,56.49630711,stake
1992-08-16,174.6205351,transfer
1992-08-17,740.6532803,stake
1992-08-18,91.97068125,transfer
1992-08-19,607.1205884,withdraw
1992-08-20,252.8956186,stake
1992-08-21,395.4026579,swap
1992-08-22,295.8067994,withdraw
1992-08-23,362.1159893,stake
1992-08-24,721.8554461,withdraw
1992-08-25,304.1504985,swap
1992-08-26,570.7405939,stake
1992-08-27,481.2898982,swap
1992-08-28,667.0344537,stake
1992-08-29,937.4614419,transfer
1992-08-30,735.2463762,withdraw
1992-08-31,222.7909748,swap
1992-09-01,40.87130371,withdraw
1992-09-02,269.6414039,swap
1992-09-03,599.1271514,withdraw
1992-09-04,60.91155535,withdraw
1992-09-05,501.4025847,withdraw
1992-09-06,600.8744204,transfer
1992-09-07,340.9014519,stake
1992-09-08,773.2030817,transfer
1992-09-09,115.5322706,withdraw
1992-09-10,84.38640392,swap
1992-09-11,730.9068686,withdraw
1992-09-12,500.536403,stake
1992-09-13,691.5183725,transfer
1992-09-14,440.4790652,stake
1992-09-15,253.9380129,swap
1992-09-16,820.9112945,stake
1992-09-17,801.4217202,transfer
1992-09-18,697.7495061,swap
1992-09-19,279.4236859,stake
1992-09-20,594.3283602,transfer
1992-09-21,367.364158,transfer
1992-09-22,100.6662526,withdraw
1992-09-23,918.1404397,stake
1992-09-24,145.4504446,swap
1992-09-25,950.7349803,withdraw
1992-09-26,451.5457152,stake
1992-09-27,193.2815996,stake
1992-09-28,546.4819379,swap
1992-09-29,874.2163775,withdraw
1992-09-30,734.9026375,withdraw
1992-10-01,808.4955364,swap
1992-10-02,662.195533,withdraw
1992-10-03,695.3537989,transfer
1992-10-04,850.703695,swap
1992-10-05,257.1713288,stake
1992-10-06,494.530714,swap
1992-10-07,228.9973474,transfer
1992-10-08,987.7913279,swap
1992-10-09,944.6187463,stake
1992-10-10,49.03254325,stake
1992-10-11,708.5194208,swap
1992-10-12,925.9958342,swap
1992-10-13,188.7695917,transfer
1992-10-14,572.2657782,transfer
1992-10-15,916.3334146,stake
1992-10-16,43.6065188,withdraw
1992-10-17,700.4460646,withdraw
1992-10-18,304.3755173,withdraw
1992-10-19,925.1522334,withdraw
1992-10-20,971.3476627,stake
1992-10-21,944.8238242,withdraw
1992-10-22,479.4720745,withdraw
1992-10-23,863.4222245,swap
1992-10-24,846.1039045,withdraw
1992-10-25,325.9094685,swap
1992-10-26,830.6263194,stake
1992-10-27,46.63755837,swap
1992-10-28,600.3071797,transfer
1992-10-29,237.7087489,swap
1992-10-30,129.3612169,withdraw
1992-10-31,86.18366961,swap
1992-11-01,699.3258881,swap
1992-11-02,346.4762141,stake
1992-11-03,727.5191038,stake
1992-11-04,74.70277739,withdraw
1992-11-05,322.1374345,transfer
1992-11-06,544.0963795,transfer
1992-11-07,792.8159332,swap
1992-11-08,325.5649779,transfer
1992-11-09,629.6324627,stake
1992-11-10,887.1179708,withdraw
1992-11-11,619.7045563,withdraw
1992-11-12,240.62988,stake
1992-11-13,34.15677374,withdraw
1992-11-14,871.3978852,swap
1992-11-15,31.05671674,withdraw
1992-11-16,875.954656,transfer
1992-11-17,533.6477627,withdraw
1992-11-18,939.6770215,withdraw
1992-11-19,800.7954034,stake
1992-11-20,997.9547694,stake
1992-11-21,357.2046973,transfer
1992-11-22,769.516406,stake
1992-11-23,407.9116045,transfer
1992-11-24,485.0768641,swap
1992-11-25,631.2304086,transfer
1992-11-26,874.940343,withdraw
1992-11-27,984.2426345,transfer
1992-11-28,770.5906797,swap
1992-11-29,423.5891143,withdraw
1992-11-30,427.1434323,transfer
1992-12-01,740.2064786,stake
1992-12-02,246.3893743,stake
1992-12-03,119.369372,stake
1992-12-04,361.0759361,transfer
1992-12-05,294.3666017,transfer
1992-12-06,303.3450393,swap
1992-12-07,241.2716735,withdraw
1992-12-08,51.67225774,withdraw
1992-12-09,27.69519539,withdraw
1992-12-10,987.8451658,withdraw
1992-12-11,433.4954024,transfer
1992-12-12,390.4833807,transfer
1992-12-13,682.8508099,swap
1992-12-14,226.071349,withdraw
1992-12-15,950.4615721,transfer
1992-12-16,788.4815643,transfer
1992-12-17,98.51689229,transfer
1992-12-18,423.404968,transfer
1992-12-19,880.3271245,withdraw
1992-12-20,945.2847021,withdraw
1992-12-21,472.7274961,transfer
1992-12-22,617.2772753,stake
1992-12-23,175.3636066,swap
1992-12-24,991.2569399,withdraw
1992-12-25,239.3549844,withdraw
1992-12-26,943.3044564,stake
1992-12-27,653.1501825,withdraw
1992-12-28,611.6594269,stake
1992-12-29,517.5616259,stake
1992-12-30,238.3631136,transfer
1992-12-31,184.7627517,withdraw
1993-01-01,228.281347,swap
1993-01-02,194.5738795,stake
1993-01-03,781.7886288,swap
1993-01-04,356.6240066,transfer
1993-01-05,67.2642498,withdraw
1993-01-06,969.4116038,transfer
1993-01-07,884.9480261,transfer
1993-01-08,928.4747604,swap
1993-01-09,994.9587444,swap
1993-01-10,182.1562967,stake
1993-01-11,402.2795987,withdraw
1993-01-12,760.6560909,transfer
1993-01-13,699.0604119,stake
1993-01-14,162.3569473,stake
1993-01-15,817.6747937,transfer
1993-01-16,232.1961661,transfer
1993-01-17,231.5794387,stake
1993-01-18,541.6046787,transfer
1993-01-19,597.0105355,transfer
1993-01-20,584.2853458,swap
1993-01-21,100.571969,withdraw
1993-01-22,878.686254,stake
1993-01-23,272.9440422,transfer
1993-01-24,138.2197721,stake
1993-01-25,889.8605991,withdraw
1993-01-26,956.0949832,stake
1993-01-27,863.5063411,stake
1993-01-28,811.420914,stake
1993-01-29,658.6895608,swap
1993-01-30,555.3487969,withdraw
1993-01-31,96.11689231,withdraw
1993-02-01,414.3686809,stake
1993-02-02,378.9616318,stake
1993-02-03,267.1562459,withdraw
1993-02-04,726.1859126,transfer
1993-02-05,500.9169777,swap
1993-02-06,90.23575375,withdraw
1993-02-07,227.9813699,stake
1993-02-08,686.426176,transfer
1993-02-09,85.3695509,transfer
1993-02-10,852.6948449,transfer
1993-02-11,500.1950617,swap
1993-02-12,485.7807116,swap
1993-02-13,596.4837068,withdraw
1993-02-14,826.4341563,withdraw
1993-02-15,354.3311158,withdraw
1993-02-16,681.235991,withdraw
1993-02-17,570.0746444,stake
1993-02-18,274.3579875,swap
1993-02-19,879.8436865,transfer
1993-02-20,799.4517614,stake
1993-02-21,661.8673163,withdraw
1993-02-22,852.0759118,withdraw
1993-02-23,868.621259,stake
1993-02-24,711.2793469,transfer
1993-02-25,838.6431951,swap
1993-02-26,700.4967471,swap
1993-02-27,683.339364,transfer
1993-02-28,622.4252644,swap
1993-03-01,755.1894732,withdraw
1993-03-02,167.0190542,withdraw
1993-03-03,882.0620516,withdraw
1993-03-04,873.1250925,withdraw
1993-03-05,38.9548102,transfer
1993-03-06,827.5585831,swap
1993-03-07,137.5811688,swap
1993-03-08,341.7676657,stake
1993-03-09,746.0731737,transfer
1993-03-10,169.1522971,swap
1993-03-11,819.7873539,swap
1993-03-12,833.8128362,stake
1993-03-13,512.3930564,withdraw
1993-03-14,16.322013,swap
1993-03-15,294.1677518,withdraw
1993-03-16,620.7576492,stake
1993-03-17,981.3743162,swap
1993-03-18,635.4953917,withdraw
1993-03-19,267.2055453,transfer
1993-03-20,637.6656461,withdraw
1993-03-21,544.5855259,withdraw
1993-03-22,782.0469412,withdraw
1993-03-23,115.9108324,withdraw
1993-03-24,763.4176235,transfer
1993-03-25,545.8539129,stake
1993-03-26,963.3620838,withdraw
1993-03-27,348.4534444,withdraw
1993-03-28,636.2956742,swap
1993-03-29,932.7078245,swap
1993-03-30,111.4846307,transfer
1993-03-31,937.8562024,transfer
1993-04-01,691.0068651,transfer
1993-04-02,77.15868851,swap
1993-04-03,307.9539313,withdraw
1993-04-04,711.0903678,swap
1993-04-05,76.67709545,stake
1993-04-06,586.3487556,transfer
1993-04-07,352.4242264,transfer
1993-04-08,624.7063626,transfer
1993-04-09,55.28461347,stake
1993-04-10,872.8214381,withdraw
1993-04-11,973.7540795,withdraw
1993-04-12,969.1890767,withdraw
1993-04-13,752.1553134,transfer
1993-04-14,138.7853777,withdraw
1993-04-15,760.680564,swap
1993-04-16,34.34104729,transfer
1993-04-17,31.90231601,stake
1993-04-18,330.374117,stake
1993-04-19,493.7567585,withdraw
1993-04-20,772.7033436,transfer
1993-04-21,686.4624228,swap
1993-04-22,451.4436793,swap
1993-04-23,280.8903996,transfer
1993-04-24,997.1532552,withdraw
1993-04-25,431.9194892,stake
1993-04-26,456.8731541,stake
1993-04-27,171.987583,swap
1993-04-28,796.8614533,swap
1993-04-29,696.7454035,swap
1993-04-30,228.5619167,stake
1993-05-01,91.55723516,swap
1993-05-02,683.6943091,stake
1993-05-03,657.9661021,stake
1993-05-04,280.5269317,withdraw
1993-05-05,951.3549266,withdraw
1993-05-06,159.5473129,withdraw
1993-05-07,438.011453,swap
1993-05-08,944.179761,stake
1993-05-09,425.5300438,swap
1993-05-10,642.1406882,stake
1993-05-11,403.618454,withdraw
1993-05-12,281.4730503,withdraw
1993-05-13,984.1378715,swap
1993-05-14,415.2406663,stake
1993-05-15,895.1582116,swap
1993-05-16,237.6550598,transfer
1993-05-17,220.973657,swap
1993-05-18,40.82274206,withdraw
1993-05-19,655.1501571,stake
1993-05-20,374.8410803,stake
1993-05-21,865.7146673,swap
1993-05-22,478.4778076,withdraw
1993-05-23,968.5114936,transfer
1993-05-24,193.6702605,swap
1993-05-25,869.9369363,stake
1993-05-26,778.8308843,withdraw
1993-05-27,773.2126262,stake
1993-05-28,846.3353958,stake
1993-05-29,763.413751,stake
1993-05-30,629.9581184,stake
1993-05-31,139.9324289,transfer
1993-06-01,42.2009177,withdraw
1993-06-02,921.6393693,swap
1993-06-03,620.4838114,withdraw
1993-06-04,798.5719181,withdraw
1993-06-05,486.707128,withdraw
1993-06-06,126.1351071,swap
1993-06-07,133.9339343,withdraw
1993-06-08,688.7096344,swap
1993-06-09,436.002836,swap
1993-06-10,208.5194794,transfer
1993-06-11,496.6786013,stake
1993-06-12,73.5668477,swap
1993-06-13,586.1516879,stake
1993-06-14,276.3034704,withdraw
1993-06-15,799.5835096,stake
1993-06-16,317.2583393,stake
1993-06-17,460.6679476,stake
1993-06-18,21.50433451,withdraw
1993-06-19,81.72241892,withdraw
1993-06-20,398.5686208,swap
1993-06-21,485.1394464,swap
1993-06-22,604.0203426,transfer
1993-06-23,298.7459529,withdraw
1993-06-24,698.0320673,transfer
1993-06-25,861.5211732,withdraw
1993-06-26,782.052479,stake
1993-06-27,49.22263709,transfer
1993-06-28,485.7018778,transfer
1993-06-29,113.8808766,transfer
1993-06-30,249.6245657,withdraw
1993-07-01,986.7959673,swap
1993-07-02,151.0705875,transfer
1993-07-03,503.8992719,swap
1993-07-04,621.974177,withdraw
1993-07-05,705.4403208,transfer
1993-07-06,564.0521967,withdraw
1993-07-07,19.67313894,swap
1993-07-08,333.1966952,swap
1993-07-09,522.534527,transfer
1993-07-10,96.98783415,swap
1993-07-11,357.1206619,stake
1993-07-12,42.8710777,stake
1993-07-13,87.79271218,transfer
1993-07-14,402.9540434,withdraw
1993-07-15,141.3885965,withdraw
1993-07-16,571.8654398,withdraw
1993-07-17,692.5703194,stake
1993-07-18,802.5808321,swap
1993-07-19,208.1487418,stake
1993-07-20,175.8077564,swap
1993-07-21,113.5221619,stake
1993-07-22,640.065947,withdraw
1993-07-23,709.4109692,withdraw
1993-07-24,41.27028338,withdraw
1993-07-25,936.8501238,transfer
1993-07-26,61.45157081,transfer
1993-07-27,545.8833719,swap
1993-07-28,711.9699143,transfer
1993-07-29,872.2594325,stake
1993-07-30,716.9460628,stake
1993-07-31,803.7108022,swap
1993-08-01,346.0556906,swap
1993-08-02,816.6768626,withdraw
1993-08-03,89.31369792,transfer
1993-08-04,895.8684895,withdraw
1993-08-05,552.1164524,transfer
1993-08-06,819.1247923,transfer
1993-08-07,457.7951017,swap
1993-08-08,647.1419182,withdraw
1993-08-09,531.1386343,withdraw
1993-08-10,734.2736265,transfer
1993-08-11,90.81368221,transfer
1993-08-12,69.74856315,swap
1993-08-13,254.6322017,stake
1993-08-14,167.9492333,withdraw
1993-08-15,873.0657309,withdraw
1993-08-16,227.0218475,swap
1993-08-17,976.1066033,swap
1993-08-18,343.5268339,withdraw
1993-08-19,190.2967365,withdraw
1993-08-20,791.8015221,transfer
1993-08-21,662.1206977,stake
1993-08-22,503.2137593,withdraw
1993-08-23,559.8099154,swap
1993-08-24,722.0097605,transfer
1993-08-25,236.1701939,transfer
1993-08-26,996.3705769,swap
1993-08-27,975.0452305,swap
1993-08-28,653.8224295,transfer
1993-08-29,207.5470264,swap
1993-08-30,683.42596,transfer
1993-08-31,81.47642489,swap
1993-09-01,40.34597718,transfer
1993-09-02,265.1060596,withdraw
1993-09-03,467.9967272,withdraw
1993-09-04,869.5897804,swap
1993-09-05,729.8973791,stake
1993-09-06,745.279456,withdraw
1993-09-07,431.2384011,transfer
1993-09-08,352.4756426,stake
1993-09-09,377.3283754,transfer
1993-09-10,987.7730681,transfer
1993-09-11,49.7080995,withdraw
1993-09-12,868.3611812,swap
1993-09-13,582.8886545,swap
1993-09-14,444.229265,transfer
1993-09-15,728.0050838,withdraw
1993-09-16,491.802252,transfer
1993-09-17,874.6890057,stake
1993-09-18,901.6948454,transfer
1993-09-19,427.5037176,withdraw
1993-09-20,284.0595193,transfer
1993-09-21,596.4268253,withdraw
1993-09-22,913.2397122,swap
1993-09-23,218.5555671,withdraw
1993-09-24,626.7369177,stake
1993-09-25,635.2446179,withdraw
1993-09-26,735.7818922,stake
1993-09-27,140.2520083,stake
1993-09-28,718.666715,transfer
1993-09-29,909.9421955,stake
1993-09-30,187.8862778,withdraw
1993-10-01,245.1678917,swap
1993-10-02,971.6811431,withdraw
1993-10-03,189.1671832,swap
1993-10-04,855.8412424,stake
1993-10-05,497.3550779,transfer
1993-10-06,254.7587637,stake
1993-10-07,872.0424023,stake
1993-10-08,450.8522025,swap
1993-10-09,519.6691804,withdraw
1993-10-10,365.6410357,transfer
1993-10-11,597.0213429,transfer
1993-10-12,171.8886339,transfer
1993-10-13,397.1707213,transfer
1993-10-14,969.7181991,withdraw
1993-10-15,265.5520984,transfer
1993-10-16,660.1692979,swap
1993-10-17,331.9381636,swap
1993-10-18,775.7383944,transfer
1993-10-19,139.5649241,transfer
1993-10-20,970.1228346,withdraw
1993-10-21,459.251646,withdraw
1993-10-22,243.6899587,transfer
1993-10-23,82.76177986,withdraw
1993-10-24,178.060326,stake
1993-10-25,524.5762091,transfer
1993-10-26,343.6331447,withdraw
1993-10-27,830.5945322,swap
1993-10-28,436.5786484,transfer
1993-10-29,256.2271299,transfer
1993-10-30,620.9735367,swap
1993-10-31,709.7094447,swap
1993-11-01,175.3714888,withdraw
1993-11-02,175.9430241,swap
1993-11-03,46.30471266,stake
1993-11-04,739.0379949,transfer
1993-11-05,667.1664823,stake
1993-11-06,479.884567,withdraw
1993-11-07,845.7287445,swap
1993-11-08,807.6134514,transfer
1993-11-09,589.5008208,swap
1993-11-10,869.5885677,swap
1993-11-11,213.7827979,withdraw
1993-11-12,120.8004232,withdraw
1993-11-13,277.0521154,withdraw
1993-11-14,66.51598753,withdraw
1993-11-15,535.8578327,transfer
1993-11-16,937.2396354,stake
1993-11-17,48.95010526,stake
1993-11-18,130.8888149,transfer
1993-11-19,457.677038,swap
1993-11-20,934.5362674,transfer
1993-11-21,322.9945439,stake
1993-11-22,512.1624606,stake
1993-11-23,51.15713046,transfer
1993-11-24,156.859769,withdraw
1993-11-25,986.7638217,swap
1993-11-26,965.4675095,transfer
1993-11-27,14.89058113,stake
1993-11-28,952.2936676,withdraw
1993-11-29,642.7287384,swap
1993-11-30,869.2391116,stake
1993-12-01,460.1924571,swap
1993-12-02,520.4400683,withdraw
1993-12-03,493.9581145,stake
1993-12-04,670.195615,withdraw
1993-12-05,148.2547422,transfer
1993-12-06,39.67385397,transfer
1993-12-07,314.8506422,swap
1993-12-08,707.6339551,withdraw
1993-12-09,209.8349176,withdraw
1993-12-10,676.698109,swap
1993-12-11,970.2129256,swap
1993-12-12,102.9617086,swap
